ID,ALIGN,EYE,HAIR,SEX,ALIVE,APPEARANCES,Year
,,,Black Hair,Male Characters,Deceased Characters,2,1981
Secret Identity,Neutral Characters,Grey Eyes,Brown Hair,Male Characters,Living Characters,2,1982
,,,Grey Hair,Male Characters,Deceased Characters,2,1982
,Good Characters,Brown Eyes,Black Hair,Male Characters,Deceased Characters,2,1982
Secret Identity,Neutral Characters,,Bald,Female Characters,Living Characters,2,1982
,Good Characters,Black Eyes,Black Hair,Male Characters,Deceased Characters,2,1982
,,,Black Hair,Male Characters,Living Characters,2,1982
,Bad Characters,Blue Eyes,Black Hair,Female Characters,Living Characters,2,1982
Secret Identity,Bad Characters,Purple Eyes,Black Hair,Male Characters,Living Characters,2,1982
,,,Blond Hair,Female Characters,Living Characters,2,1982
Secret Identity,,,Blond Hair,Male Characters,Living Characters,2,1982
Public Identity,,,Bald,Female Characters,Living Characters,2,1982
Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Living Characters,2,1982
Public Identity,Bad Characters,,Black Hair,Male Characters,Living Characters,2,1982
,Good Characters,,,Male Characters,Living Characters,2,1982
Secret Identity,Neutral Characters,Blue Eyes,Red Hair,Male Characters,Living Characters,2,1982
Public Identity,Bad Characters,,Bald,Male Characters,Living Characters,2,1982
Public Identity,,,Bald,Male Characters,Living Characters,2,1982
,Bad Characters,Yellow Eyes,White Hair,Male Characters,Living Characters,2,1982
Secret Identity,Bad Characters,,Bald,Male Characters,Living Characters,2,1982
Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Deceased Characters,2,1982
Public Identity,Bad Characters,,Black Hair,Male Characters,Deceased Characters,2,1983
,,,,Female Characters,Living Characters,2,1983
Secret Identity,Bad Characters,,White Hair,Male Characters,Living Characters,2,1983
Secret Identity,,,,,Living Characters,2,1983
,,,Brown Hair,Female Characters,Living Characters,2,1983
,,,,,Deceased Characters,2,1983
,,,Brown Hair,Male Characters,Living Characters,2,1983
,Bad Characters,,,Male Characters,Living Characters,2,1983
,Bad Characters,,Red Hair,Female Characters,Living Characters,2,1983
,,,Black Hair,Male Characters,Living Characters,2,1983
,,,Bald,Male Characters,Living Characters,2,1983
Secret Identity,Good Characters,Pink Eyes,White Hair,Male Characters,Deceased Characters,2,1984
Secret Identity,Bad Characters,Red Eyes,Bald,Male Characters,Living Characters,2,1984
Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Living Characters,2,1984
Public Identity,Good Characters,Pink Eyes,Black Hair,Male Characters,Living Characters,2,1984
,Bad Characters,,,,Living Characters,2,1984
Public Identity,Bad Characters,,Red Hair,Female Characters,Living Characters,2,1984
Public Identity,,,Black Hair,Male Characters,Living Characters,2,1984
Public Identity,Good Characters,,White Hair,Male Characters,Living Characters,2,1984
Public Identity,,Green Eyes,Black Hair,Male Characters,Living Characters,2,1984
Secret Identity,Neutral Characters,,Brown Hair,Female Characters,Living Characters,2,1984
Secret Identity,,Brown Eyes,Brown Hair,Male Characters,Living Characters,2,1984
Public Identity,Good Characters,,Black Hair,Female Characters,Living Characters,2,1984
Secret Identity,,Blue Eyes,Blond Hair,Female Characters,Living Characters,2,1984
Secret Identity,,Blue Eyes,Brown Hair,Male Characters,Living Characters,2,1984
,,,,Male Characters,Living Characters,2,1984
,Bad Characters,,Brown Hair,Male Characters,Living Characters,2,1984
Public Identity,Neutral Characters,,,Male Characters,Living Characters,2,1984
Public Identity,Good Characters,,White Hair,Male Characters,Living Characters,2,1984
Public Identity,Bad Characters,,Green Hair,Male Characters,Deceased Characters,2,1984
Secret Identity,,Brown Eyes,Blond Hair,Male Characters,Living Characters,2,1984
Secret Identity,,,,,Living Characters,2,1984
Public Identity,Neutral Characters,,,Male Characters,Living Characters,2,1984
Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Living Characters,2,1985
,,,Blond Hair,Female Characters,Deceased Characters,2,1985
Secret Identity,Bad Characters,,,Male Characters,Living Characters,2,1985
Secret Identity,Neutral Characters,,Blond Hair,Male Characters,Living Characters,2,1985
Secret Identity,,,Red Hair,Female Characters,Living Characters,2,1985
Public Identity,Good Characters,Violet Eyes,Brown Hair,Female Characters,Living Characters,2,1985
Public Identity,Good Characters,White Eyes,,Male Characters,Deceased Characters,2,1985
,Bad Characters,,Green Hair,Male Characters,Living Characters,2,1985
Public Identity,Good Characters,White Eyes,,Male Characters,Living Characters,2,1985
Public Identity,Neutral Characters,,Black Hair,Male Characters,Living Characters,2,1985
,Good Characters,,,Female Characters,Living Characters,2,1985
Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Deceased Characters,2,1985
Public Identity,,Blue Eyes,Red Hair,Male Characters,Living Characters,2,1985
Public Identity,Bad Characters,Green Eyes,Bald,Male Characters,Deceased Characters,2,1985
,Good Characters,,Light Brown Hair,Male Characters,Living Characters,2,1985
Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Deceased Characters,2,1985
Secret Identity,,,,Male Characters,Living Characters,2,1985
Secret Identity,Neutral Characters,,,Female Characters,Living Characters,2,1985
,,,,Male Characters,Living Characters,2,1985
,Bad Characters,,,Male Characters,Deceased Characters,2,1985
,Good Characters,,Blond Hair,Male Characters,Living Characters,2,1985
Secret Identity,,,Bald,Male Characters,Living Characters,2,1985
Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Living Characters,2,1985
Public Identity,,,Blond Hair,Male Characters,Living Characters,2,1985
,Bad Characters,,Black Hair,Female Characters,Living Characters,2,1985
Secret Identity,,,Black Hair,Male Characters,Deceased Characters,2,1985
Secret Identity,,,,Male Characters,Living Characters,2,1985
Secret Identity,,,Black Hair,Male Characters,Living Characters,2,1985
Public Identity,Bad Characters,,Bald,Male Characters,Deceased Characters,2,1985
Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Living Characters,2,1985
Secret Identity,,,Bald,Male Characters,Living Characters,2,1985
Public Identity,Bad Characters,,,,Living Characters,2,1985
Public Identity,Neutral Characters,Grey Eyes,Black Hair,Male Characters,Deceased Characters,2,1985
,Neutral Characters,,Bald,Male Characters,Living Characters,2,1985
Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Deceased Characters,2,1985
Secret Identity,Bad Characters,,,Male Characters,Deceased Characters,2,1986
Secret Identity,Bad Characters,,,Male Characters,Living Characters,2,1986
,,,,Female Characters,Living Characters,2,1986
Secret Identity,Good Characters,,Black Hair,Male Characters,Living Characters,2,1986
Public Identity,Good Characters,,Black Hair,Male Characters,Living Characters,2,1986
,Bad Characters,,Strawberry Blond Hair,Female Characters,Living Characters,2,1986
,Bad Characters,,Blond Hair,Female Characters,Living Characters,2,1986
,Good Characters,,Bald,,Living Characters,2,1986
,,,,,Living Characters,2,1986
Public Identity,Good Characters,Brown Eyes,White Hair,Female Characters,Living Characters,2,1986
,Good Characters,,Black Hair,Male Characters,Living Characters,2,1986
,Good Characters,,Black Hair,Female Characters,Living Characters,2,1986
,Good Characters,,Black Hair,Male Characters,Living Characters,2,1986
Secret Identity,Bad Characters,,,Male Characters,Living Characters,2,1986
,Bad Characters,,Grey Hair,Male Characters,Living Characters,2,1986
,Bad Characters,,,Male Characters,Living Characters,2,1986
Secret Identity,Bad Characters,,,Female Characters,Living Characters,2,1986
Public Identity,Bad Characters,,Black Hair,Male Characters,Living Characters,2,1986
Secret Identity,,Blue Eyes,Blond Hair,Male Characters,Living Characters,2,1986
Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Living Characters,2,1986
Secret Identity,Bad Characters,,,Male Characters,Living Characters,2,1986
,Neutral Characters,,Black Hair,Male Characters,Living Characters,2,1986
,,Black Eyes,Black Hair,Female Characters,Living Characters,2,1986
,Bad Characters,,Blond Hair,Male Characters,Living Characters,2,1986
Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Living Characters,2,1986
Public Identity,Good Characters,,,Female Characters,Living Characters,2,1986
Public Identity,Good Characters,,Black Hair,Female Characters,Living Characters,2,1986
Secret Identity,Good Characters,,Bald,Male Characters,Living Characters,2,1986
Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Deceased Characters,2,1986
Public Identity,Good Characters,Brown Eyes,,Male Characters,Living Characters,2,1986
Secret Identity,Bad Characters,Black Eyes,,Female Characters,Living Characters,2,1986
,Good Characters,,Black Hair,Male Characters,Living Characters,2,1986
Secret Identity,Bad Characters,,,Female Characters,Living Characters,2,1986
,Bad Characters,,,,Living Characters,2,1986
,Good Characters,,Black Hair,Female Characters,Living Characters,2,1986
Public Identity,,Red Eyes,Black Hair,Female Characters,Living Characters,2,1986
Public Identity,Bad Characters,,,Female Characters,Living Characters,2,1986
,Good Characters,,Grey Hair,Male Characters,Living Characters,2,1986
,Good Characters,,Grey Hair,Male Characters,Deceased Characters,2,1986
Secret Identity,Neutral Characters,,Bald,Female Characters,Living Characters,2,1986
,Bad Characters,,Black Hair,Male Characters,Deceased Characters,2,1986
Secret Identity,Bad Characters,,,Male Characters,Deceased Characters,2,1986
,Good Characters,,Brown Hair,,Living Characters,2,1986
Secret Identity,Good Characters,Brown Eyes,Blond Hair,Male Characters,Living Characters,2,1986
Secret Identity,Bad Characters,Green Eyes,Black Hair,Female Characters,Living Characters,2,1986
Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Deceased Characters,2,1986
Public Identity,Bad Characters,,Brown Hair,Female Characters,Living Characters,2,1986
Secret Identity,,,Black Hair,Male Characters,Deceased Characters,2,1986
Secret Identity,,,Blond Hair,Female Characters,Living Characters,2,1987
,,,Brown Hair,Male Characters,Living Characters,2,1987
Secret Identity,,,Brown Hair,Male Characters,Living Characters,2,1987
Public Identity,Good Characters,,,Male Characters,Living Characters,2,1987
Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,Deceased Characters,2,1987
Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Deceased Characters,2,1987
Public Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,Living Characters,2,1987
,Bad Characters,,,Male Characters,Living Characters,2,1987
Public Identity,Good Characters,White Eyes,,Male Characters,Living Characters,2,1987
Public Identity,Bad Characters,,Brown Hair,Female Characters,Deceased Characters,2,1987
Public Identity,Bad Characters,Green Eyes,Bald,Male Characters,Living Characters,2,1987
Secret Identity,Bad Characters,,Blond Hair,Male Characters,Living Characters,2,1987
,Bad Characters,,Black Hair,Male Characters,Living Characters,2,1987
Public Identity,,,Grey Hair,Male Characters,Living Characters,2,1987
Secret Identity,Bad Characters,,Bald,Male Characters,Deceased Characters,2,1988
,Bad Characters,,,Male Characters,Living Characters,2,1988
Secret Identity,Bad Characters,,,Male Characters,Living Characters,2,1988
Secret Identity,Bad Characters,,Brown Hair,Male Characters,Living Characters,2,1988
,Bad Characters,,,Male Characters,Living Characters,2,1988
,,,,Male Characters,Living Characters,2,1988
,,,,Male Characters,Living Characters,2,1988
,,,Blond Hair,Male Characters,Living Characters,2,1988
Secret Identity,Bad Characters,,,Male Characters,Living Characters,2,1988
Secret Identity,Bad Characters,,Brown Hair,Male Characters,Living Characters,2,1988
,,,,Female Characters,Living Characters,2,1988
,Bad Characters,,,Male Characters,Living Characters,2,1988
,,,Red Hair,Female Characters,Living Characters,2,1988
,Bad Characters,,Red Hair,Male Characters,Living Characters,2,1988
,Good Characters,,,Female Characters,Living Characters,2,1988
Public Identity,,,Grey Hair,Male Characters,Living Characters,2,1988
Public Identity,,,Brown Hair,Male Characters,Living Characters,2,1988
Public Identity,Bad Characters,,Black Hair,Male Characters,Living Characters,2,1988
,Neutral Characters,Black Eyes,Brown Hair,Male Characters,Living Characters,2,1988
,Bad Characters,,Brown Hair,Male Characters,Living Characters,2,1988
,,,,Female Characters,Deceased Characters,2,1988
Secret Identity,Bad Characters,,,Male Characters,Living Characters,2,1988
,Bad Characters,,,Male Characters,Living Characters,2,1988
Secret Identity,Bad Characters,,,Male Characters,Living Characters,2,1988
,,,Brown Hair,Female Characters,Living Characters,2,1988
Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Living Characters,2,1988
,Neutral Characters,,,,Living Characters,2,1988
,Bad Characters,,,Male Characters,Living Characters,2,1988
Public Identity,Neutral Characters,,Brown Hair,Female Characters,Living Characters,2,1989
Secret Identity,Bad Characters,,Red Hair,Female Characters,Living Characters,2,1989
Secret Identity,Bad Characters,,,Male Characters,Living Characters,2,1989
Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Living Characters,2,1989
,Bad Characters,Brown Eyes,Bald,Male Characters,Living Characters,2,1989
,Bad Characters,Brown Eyes,Black Hair,Male Characters,Living Characters,2,1989
Secret Identity,Neutral Characters,,Grey Hair,Male Characters,Living Characters,2,1989
Secret Identity,,Brown Eyes,Black Hair,Male Characters,Deceased Characters,2,1989
,Bad Characters,,Brown Hair,Male Characters,Living Characters,2,1989
Secret Identity,Bad Characters,,Black Hair,Male Characters,Living Characters,2,1989
